county_fips,fipsStateCode,state,year,total_disasters,disaster_types,avg_incident_duration,max_incident_duration,coastal_storm_count,drought_count,earthquake_count,flood_count,hurricane_count,landslide_count,other_count,severe_storm_count,tornado_count,volcanic_count,wildfire_count,winter_storm_count
13259,13,GA,2016,1,1,22.0,22.0,0,0,0,0,0,0,0,1,0,0,0,0
13259,13,GA,2017,2,1,13.0,13.0,0,0,0,0,2,0,0,0,0,0,0,0
13259,13,GA,2018,2,1,14.0,14.0,0,0,0,0,2,0,0,0,0,0,0,0
13259,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13259,13,GA,2024,1,1,36.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0
13261,13,GA,2004,1,1,57.0,57.0,0,0,0,0,1,0,0,0,0,0,0,0
13261,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13261,13,GA,2007,1,1,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0
13261,13,GA,2017,2,1,13.0,13.0,0,0,0,0,2,0,0,0,0,0,0,0
13261,13,GA,2018,2,1,14.0,14.0,0,0,0,0,2,0,0,0,0,0,0,0
13261,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13261,13,GA,2024,1,1,36.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0
13263,13,GA,2004,1,1,57.0,57.0,0,0,0,0,1,0,0,0,0,0,0,0
13263,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13263,13,GA,2016,1,1,22.0,22.0,0,0,0,0,0,0,0,1,0,0,0,0
13263,13,GA,2017,2,1,13.0,13.0,0,0,0,0,2,0,0,0,0,0,0,0
13263,13,GA,2018,1,1,14.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0
13263,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13263,13,GA,2024,1,1,36.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0
13265,13,GA,2004,1,1,57.0,57.0,0,0,0,0,1,0,0,0,0,0,0,0
13265,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13265,13,GA,2014,2,1,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,2
13265,13,GA,2016,1,1,22.0,22.0,0,0,0,0,0,0,0,1,0,0,0,0
13265,13,GA,2017,2,1,13.0,13.0,0,0,0,0,2,0,0,0,0,0,0,0
13265,13,GA,2018,1,1,14.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0
13265,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13265,13,GA,2024,2,2,36.0,36.0,0,0,0,0,1,0,1,0,0,0,0,0
13267,13,GA,2004,1,1,57.0,57.0,0,0,0,0,1,0,0,0,0,0,0,0
13267,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13267,13,GA,2009,1,1,18.0,18.0,0,0,0,0,0,0,0,1,0,0,0,0
13267,13,GA,2016,2,1,11.0,11.0,0,0,0,0,2,0,0,0,0,0,0,0
13267,13,GA,2017,3,2,9.0,13.0,0,0,0,0,2,0,0,0,1,0,0,0
13267,13,GA,2018,2,1,14.0,14.0,0,0,0,0,2,0,0,0,0,0,0,0
13267,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13267,13,GA,2023,1,1,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
13267,13,GA,2024,4,2,26.0,36.0,0,0,0,0,1,0,3,0,0,0,0,0
13269,13,GA,2004,1,1,57.0,57.0,0,0,0,0,1,0,0,0,0,0,0,0
13269,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13269,13,GA,2007,1,1,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0
13269,13,GA,2009,1,1,20.0,20.0,0,0,0,0,0,0,0,1,0,0,0,0
13269,13,GA,2016,1,1,22.0,22.0,0,0,0,0,0,0,0,1,0,0,0,0
13269,13,GA,2017,2,1,13.0,13.0,0,0,0,0,2,0,0,0,0,0,0,0
13269,13,GA,2018,1,1,14.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0
13269,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13269,13,GA,2024,1,1,36.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0
13271,13,GA,2004,1,1,57.0,57.0,0,0,0,0,1,0,0,0,0,0,0,0
13271,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13271,13,GA,2009,1,1,18.0,18.0,0,0,0,0,0,0,0,1,0,0,0,0
13271,13,GA,2017,2,1,13.0,13.0,0,0,0,0,2,0,0,0,0,0,0,0
13271,13,GA,2018,2,1,14.0,14.0,0,0,0,0,2,0,0,0,0,0,0,0
13271,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13271,13,GA,2024,3,2,29.333333333333332,36.0,0,0,0,0,1,0,2,0,0,0,0,0
13273,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13273,13,GA,2017,2,1,13.0,13.0,0,0,0,0,2,0,0,0,0,0,0,0
13273,13,GA,2018,2,1,14.0,14.0,0,0,0,0,2,0,0,0,0,0,0,0
13273,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13273,13,GA,2024,1,1,36.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0
13275,13,GA,2004,1,1,57.0,57.0,0,0,0,0,1,0,0,0,0,0,0,0
13275,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13275,13,GA,2009,1,1,18.0,18.0,0,0,0,0,0,0,0,1,0,0,0,0
13275,13,GA,2017,3,2,9.0,13.0,0,0,0,0,2,0,0,0,1,0,0,0
13275,13,GA,2018,2,1,14.0,14.0,0,0,0,0,2,0,0,0,0,0,0,0
13275,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13275,13,GA,2023,1,1,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
13275,13,GA,2024,4,2,26.0,36.0,0,0,0,0,1,0,3,0,0,0,0,0
13277,13,GA,2004,1,1,57.0,57.0,0,0,0,0,1,0,0,0,0,0,0,0
13277,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13277,13,GA,2009,1,1,18.0,18.0,0,0,0,0,0,0,0,1,0,0,0,0
13277,13,GA,2017,2,1,13.0,13.0,0,0,0,0,2,0,0,0,0,0,0,0
13277,13,GA,2018,2,1,14.0,14.0,0,0,0,0,2,0,0,0,0,0,0,0
13277,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13277,13,GA,2023,1,1,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
13277,13,GA,2024,4,2,26.0,36.0,0,0,0,0,1,0,3,0,0,0,0,0
13279,13,GA,2004,1,1,57.0,57.0,0,0,0,0,1,0,0,0,0,0,0,0
13279,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13279,13,GA,2009,1,1,18.0,18.0,0,0,0,0,0,0,0,1,0,0,0,0
13279,13,GA,2016,2,1,11.0,11.0,0,0,0,0,2,0,0,0,0,0,0,0
13279,13,GA,2017,2,1,13.0,13.0,0,0,0,0,2,0,0,0,0,0,0,0
13279,13,GA,2018,2,1,14.0,14.0,0,0,0,0,2,0,0,0,0,0,0,0
13279,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13279,13,GA,2023,1,1,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
13279,13,GA,2024,4,2,26.0,36.0,0,0,0,0,1,0,3,0,0,0,0,0
13281,13,GA,2004,1,1,46.0,46.0,0,0,0,0,1,0,0,0,0,0,0,0
13281,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13281,13,GA,2014,1,1,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1
13281,13,GA,2016,1,1,22.0,22.0,0,0,0,0,0,0,0,1,0,0,0,0
13281,13,GA,2017,2,1,13.0,13.0,0,0,0,0,2,0,0,0,0,0,0,0
13281,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13281,13,GA,2021,1,1,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
13281,13,GA,2024,1,1,36.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0
13283,13,GA,2004,1,1,57.0,57.0,0,0,0,0,1,0,0,0,0,0,0,0
13283,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13283,13,GA,2008,1,1,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0
13283,13,GA,2014,1,1,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1
13283,13,GA,2016,1,1,11.0,11.0,0,0,0,0,1,0,0,0,0,0,0,0
13283,13,GA,2017,2,1,13.0,13.0,0,0,0,0,2,0,0,0,0,0,0,0
13283,13,GA,2018,2,1,14.0,14.0,0,0,0,0,2,0,0,0,0,0,0,0
13283,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13283,13,GA,2023,1,1,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
13283,13,GA,2024,3,2,29.333333333333332,36.0,0,0,0,0,1,0,2,0,0,0,0,0
13285,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13285,13,GA,2011,1,1,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0
13285,13,GA,2014,1,1,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1
13285,13,GA,2016,1,1,22.0,22.0,0,0,0,0,0,0,0,1,0,0,0,0
13285,13,GA,2017,2,1,13.0,13.0,0,0,0,0,2,0,0,0,0,0,0,0
13285,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13285,13,GA,2023,1,1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0
13285,13,GA,2024,1,1,36.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0
13287,13,GA,2004,1,1,57.0,57.0,0,0,0,0,1,0,0,0,0,0,0,0
13287,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13287,13,GA,2009,1,1,18.0,18.0,0,0,0,0,0,0,0,1,0,0,0,0
13287,13,GA,2017,4,3,6.75,13.0,0,0,0,0,2,0,0,1,1,0,0,0
13287,13,GA,2018,2,1,14.0,14.0,0,0,0,0,2,0,0,0,0,0,0,0
13287,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13287,13,GA,2024,3,2,29.333333333333332,36.0,0,0,0,0,1,0,2,0,0,0,0,0
13289,13,GA,2004,1,1,57.0,57.0,0,0,0,0,1,0,0,0,0,0,0,0
13289,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13289,13,GA,2008,1,1,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0
13289,13,GA,2014,2,1,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,2
13289,13,GA,2017,2,1,13.0,13.0,0,0,0,0,2,0,0,0,0,0,0,0
13289,13,GA,2018,2,1,14.0,14.0,0,0,0,0,2,0,0,0,0,0,0,0
13289,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13289,13,GA,2024,2,2,36.0,36.0,0,0,0,0,1,0,1,0,0,0,0,0
13291,13,GA,2004,1,1,46.0,46.0,0,0,0,0,1,0,0,0,0,0,0,0
13291,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13291,13,GA,2014,1,1,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1
13291,13,GA,2016,1,1,22.0,22.0,0,0,0,0,0,0,0,1,0,0,0,0
13291,13,GA,2017,2,1,13.0,13.0,0,0,0,0,2,0,0,0,0,0,0,0
13291,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13291,13,GA,2021,1,1,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
13291,13,GA,2024,1,1,36.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0
13293,13,GA,2004,2,1,51.5,57.0,0,0,0,0,2,0,0,0,0,0,0,0
13293,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13293,13,GA,2009,1,1,18.0,18.0,0,0,0,0,0,0,0,1,0,0,0,0
13293,13,GA,2011,1,1,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0
13293,13,GA,2014,2,1,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,2
13293,13,GA,2016,1,1,22.0,22.0,0,0,0,0,0,0,0,1,0,0,0,0
13293,13,GA,2017,3,2,9.0,13.0,0,0,0,0,2,0,0,0,1,0,0,0
13293,13,GA,2018,1,1,14.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0
13293,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13293,13,GA,2024,1,1,36.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0
13295,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13295,13,GA,2009,1,1,20.0,20.0,0,0,0,0,0,0,0,1,0,0,0,0
13295,13,GA,2011,1,1,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0
13295,13,GA,2014,2,1,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,2
13295,13,GA,2017,2,1,13.0,13.0,0,0,0,0,2,0,0,0,0,0,0,0
13295,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13295,13,GA,2024,1,1,36.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0
13297,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13297,13,GA,2014,1,1,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1
13297,13,GA,2017,2,1,13.0,13.0,0,0,0,0,2,0,0,0,0,0,0,0
13297,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13297,13,GA,2024,1,1,36.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0
13299,13,GA,2004,1,1,57.0,57.0,0,0,0,0,1,0,0,0,0,0,0,0
13299,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13299,13,GA,2007,1,1,,,0,0,0,0,0,0,0,0,0,0,1,0
13299,13,GA,2009,1,1,18.0,18.0,0,0,0,0,0,0,0,1,0,0,0,0
13299,13,GA,2011,2,1,47.5,53.0,0,0,0,0,0,0,0,0,0,0,2,0
13299,13,GA,2016,2,1,11.0,11.0,0,0,0,0,2,0,0,0,0,0,0,0
13299,13,GA,2017,4,3,23.0,65.0,0,0,0,0,2,0,0,0,1,0,1,0
13299,13,GA,2018,1,1,14.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0
13299,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13299,13,GA,2023,1,1,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
13299,13,GA,2024,4,2,26.0,36.0,0,0,0,0,1,0,3,0,0,0,0,0
13301,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13301,13,GA,2007,1,1,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0
13301,13,GA,2014,2,1,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,2
13301,13,GA,2017,2,1,13.0,13.0,0,0,0,0,2,0,0,0,0,0,0,0
13301,13,GA,2018,1,1,14.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0
13301,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13301,13,GA,2024,2,2,36.0,36.0,0,0,0,0,1,0,1,0,0,0,0,0
13303,13,GA,2004,1,1,57.0,57.0,0,0,0,0,1,0,0,0,0,0,0,0
13303,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13303,13,GA,2014,2,1,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,2
13303,13,GA,2017,2,1,13.0,13.0,0,0,0,0,2,0,0,0,0,0,0,0
13303,13,GA,2018,2,1,14.0,14.0,0,0,0,0,2,0,0,0,0,0,0,0
13303,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13303,13,GA,2024,2,2,36.0,36.0,0,0,0,0,1,0,1,0,0,0,0,0
13305,13,GA,2004,1,1,57.0,57.0,0,0,0,0,1,0,0,0,0,0,0,0
13305,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13305,13,GA,2009,1,1,18.0,18.0,0,0,0,0,0,0,0,1,0,0,0,0
13305,13,GA,2016,2,1,11.0,11.0,0,0,0,0,2,0,0,0,0,0,0,0
13305,13,GA,2017,2,1,13.0,13.0,0,0,0,0,2,0,0,0,0,0,0,0
13305,13,GA,2018,1,1,14.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0
13305,13,GA,2019,1,1,9.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0
13305,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13305,13,GA,2023,1,1,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
13305,13,GA,2024,4,2,26.0,36.0,0,0,0,0,1,0,3,0,0,0,0,0
13307,13,GA,2004,1,1,57.0,57.0,0,0,0,0,1,0,0,0,0,0,0,0
13307,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13307,13,GA,2007,1,1,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0
13307,13,GA,2016,1,1,22.0,22.0,0,0,0,0,0,0,0,1,0,0,0,0
13307,13,GA,2017,2,1,13.0,13.0,0,0,0,0,2,0,0,0,0,0,0,0
13307,13,GA,2018,2,1,14.0,14.0,0,0,0,0,2,0,0,0,0,0,0,0
13307,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13307,13,GA,2024,1,1,36.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0
13309,13,GA,2004,1,1,57.0,57.0,0,0,0,0,1,0,0,0,0,0,0,0
13309,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13309,13,GA,2009,1,1,18.0,18.0,0,0,0,0,0,0,0,1,0,0,0,0
13309,13,GA,2017,2,1,13.0,13.0,0,0,0,0,2,0,0,0,0,0,0,0
13309,13,GA,2018,2,1,14.0,14.0,0,0,0,0,2,0,0,0,0,0,0,0
13309,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13309,13,GA,2024,3,2,29.333333333333332,36.0,0,0,0,0,1,0,2,0,0,0,0,0
13311,13,GA,2004,1,1,46.0,46.0,0,0,0,0,1,0,0,0,0,0,0,0
13311,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13311,13,GA,2011,1,1,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0
13311,13,GA,2014,2,1,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,2
13311,13,GA,2015,1,1,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1
13311,13,GA,2017,2,1,13.0,13.0,0,0,0,0,2,0,0,0,0,0,0,0
13311,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13311,13,GA,2021,2,2,0.5,1.0,0,0,0,0,1,0,0,1,0,0,0,0
13311,13,GA,2024,2,2,36.0,36.0,0,0,0,0,1,0,1,0,0,0,0,0
13313,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13313,13,GA,2014,2,1,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,2
13313,13,GA,2017,2,1,13.0,13.0,0,0,0,0,2,0,0,0,0,0,0,0
13313,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13313,13,GA,2024,1,1,36.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0
13315,13,GA,2004,1,1,57.0,57.0,0,0,0,0,1,0,0,0,0,0,0,0
13315,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13315,13,GA,2009,1,1,18.0,18.0,0,0,0,0,0,0,0,1,0,0,0,0
13315,13,GA,2017,3,2,9.0,13.0,0,0,0,0,2,0,0,0,1,0,0,0
13315,13,GA,2018,2,1,14.0,14.0,0,0,0,0,2,0,0,0,0,0,0,0
13315,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13315,13,GA,2024,3,2,29.333333333333332,36.0,0,0,0,0,1,0,2,0,0,0,0,0
13317,13,GA,2004,2,1,51.5,57.0,0,0,0,0,2,0,0,0,0,0,0,0
13317,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13317,13,GA,2014,2,1,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,2
13317,13,GA,2016,1,1,22.0,22.0,0,0,0,0,0,0,0,1,0,0,0,0
13317,13,GA,2017,2,1,13.0,13.0,0,0,0,0,2,0,0,0,0,0,0,0
13317,13,GA,2018,1,1,14.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0
13317,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13317,13,GA,2024,2,2,36.0,36.0,0,0,0,0,1,0,1,0,0,0,0,0
13319,13,GA,2004,1,1,57.0,57.0,0,0,0,0,1,0,0,0,0,0,0,0
13319,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13319,13,GA,2007,1,1,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0
13319,13,GA,2008,1,1,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0
13319,13,GA,2014,1,1,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1
13319,13,GA,2017,2,1,13.0,13.0,0,0,0,0,2,0,0,0,0,0,0,0
13319,13,GA,2018,2,1,14.0,14.0,0,0,0,0,2,0,0,0,0,0,0,0
13319,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13319,13,GA,2024,2,2,36.0,36.0,0,0,0,0,1,0,1,0,0,0,0,0
13321,13,GA,2004,1,1,57.0,57.0,0,0,0,0,1,0,0,0,0,0,0,0
13321,13,GA,2005,1,1,35.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0
13321,13,GA,2007,1,1,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0
13321,13,GA,2009,1,1,18.0,18.0,0,0,0,0,0,0,0,1,0,0,0,0
13321,13,GA,2017,4,3,6.75,13.0,0,0,0,0,2,0,0,1,1,0,0,0
13321,13,GA,2018,2,1,14.0,14.0,0,0,0,0,2,0,0,0,0,0,0,0
13321,13,GA,2020,2,1,1207.0,1207.0,0,0,0,0,0,0,2,0,0,0,0,0
13321,13,GA,2024,3,2,29.333333333333332,36.0,0,0,0,0,1,0,2,0,0,0,0,0
15001,15,HI,2004,1,1,4.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0
15001,15,HI,2005,2,1,4.5,5.0,0,0,0,0,0,0,0,0,0,0,2,0
15001,15,HI,2006,1,1,92.0,92.0,0,0,1,0,0,0,0,0,0,0,0,0
15001,15,HI,2007,2,1,8.0,10.0,0,0,0,0,0,0,0,0,0,0,2,0
15001,15,HI,2008,1,1,3.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0
15001,15,HI,2011,1,1,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0
15001,15,HI,2014,2,2,102.0,202.0,0,0,0,0,0,0,0,1,0,1,0,0
15001,15,HI,2018,4,2,31.0,106.0,0,0,0,0,3,0,0,0,0,1,0,0
15001,15,HI,2020,3,2,806.0,1207.0,0,0,0,0,1,0,2,0,0,0,0,0
15001,15,HI,2021,1,1,2.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0
15001,15,HI,2023,3,1,53.0,53.0,0,0,0,0,0,0,0,0,0,0,3,0
15003,15,HI,2005,3,2,3.0,6.0,0,0,0,0,0,0,0,1,0,0,2,0
15003,15,HI,2006,2,2,66.5,92.0,0,0,1,0,0,0,0,1,0,0,0,0
15003,15,HI,2007,1,1,7.0,7.0,0,0,0,0,0,0,0,0,0,0,1,0
15003,15,HI,2009,1,1,6.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0
15003,15,HI,2011,1,1,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0
15003,15,HI,2018,3,2,4.666666666666667,7.0,0,0,0,1,2,0,0,0,0,0,0,0
15003,15,HI,2020,3,2,806.0,1207.0,0,0,0,0,1,0,2,0,0,0,0,0
15003,15,HI,2022,1,1,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0
15005,15,HI,2020,1,1,1207.0,1207.0,0,0,0,0,0,0,1,0,0,0,0,0
15007,15,HI,2006,2,2,66.5,92.0,0,0,1,0,0,0,0,1,0,0,0,0
15007,15,HI,2008,1,1,3.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0
15007,15,HI,2009,1,1,6.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0
15007,15,HI,2012,1,1,8.0,8.0,0,0,0,0,0,0,0,1,0,0,0,0
15007,15,HI,2018,4,2,5.25,7.0,0,0,0,1,3,0,0,0,0,0,0,0
15007,15,HI,2020,4,3,604.75,1207.0,0,0,0,0,1,0,2,1,0,0,0,0
15007,15,HI,2024,1,1,3.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0
15009,15,HI,2006,2,2,48.5,92.0,0,0,1,0,0,0,0,0,0,0,1,0
15009,15,HI,2007,1,1,7.0,7.0,0,0,0,0,0,0,0,0,0,0,1,0
15009,15,HI,2008,1,1,3.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0
15009,15,HI,2009,1,1,9.0,9.0,0,0,0,0,0,0,0,0,0,0,1,0
15009,15,HI,2010,1,1,5.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0
15009,15,HI,2011,1,1,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0
15009,15,HI,2012,1,1,8.0,8.0,0,0,0,0,0,0,0,1,0,0,0,0
15009,15,HI,2014,1,1,2.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0
15009,15,HI,2016,1,1,3.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0
15009,15,HI,2018,3,1,6.0,7.0,0,0,0,0,3,0,0,0,0,0,0,0
15009,15,HI,2019,1,1,2.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0
15009,15,HI,2020,3,2,806.0,1207.0,0,0,0,0,1,0,2,0,0,0,0,0
15009,15,HI,2021,1,1,10.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0
15009,15,HI,2022,1,1,5.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0
15009,15,HI,2023,4,1,53.0,53.0,0,0,0,0,0,0,0,0,0,0,4,0
16001,16,ID,2005,1,1,33.0,33.0,0,0,0,0,1,0,0,0,0,0,0,0
16001,16,ID,2017,1,1,78.0,78.0,0,0,0,1,0,0,0,0,0,0,0,0
