county_fips,state,mean_risk,max_risk,n_years,risk_rank
12069,FL,0.7961713501452312,0.9692491525977716,12,75
34017,NJ,0.7958382875119316,0.9885251149878753,7,76
22007,LA,0.7950312420172153,0.9555694854399013,11,77
12117,FL,0.794652678492206,0.9591411702887634,11,78
22015,LA,0.7933215564478783,0.9789247047722826,10,79
48245,TX,0.7920161288121851,0.9823182005322619,9,80
28045,MS,0.7915730607954756,0.9633548759197128,8,81
42045,PA,0.7912152122824928,0.9939388508135076,11,82
22017,LA,0.7900968724752839,0.9735024094435638,9,83
25025,MA,0.7900773118368585,0.9765809113553273,13,84
37055,NC,0.7900177409580358,0.9830686818297832,9,85
48361,TX,0.7889309182381847,0.9567356184671947,11,86
34031,NJ,0.788479837634577,0.9947060418013114,8,87
36111,NY,0.7868636370300504,0.9875690658515005,10,88
06067,CA,0.7862553034527143,0.9792827309779307,5,89
42017,PA,0.7854687822028771,0.992982602231129,10,90
37101,NC,0.7846266415168858,0.9680787064095515,9,91
01097,AL,0.782609617479316,0.9917934460112375,13,92
48141,TX,0.7825952443640682,0.9369732433764324,5,93
06073,CA,0.7814089623349348,0.9864965849885569,13,94
22099,LA,0.78135186059871,0.986679090565325,12,95
25019,MA,0.7809279219303953,0.9844683091752836,14,96
04013,AZ,0.7805448363003173,0.9377614376150077,5,97
22095,LA,0.7792954568746935,0.9699237704941738,11,98
20103,KS,0.7776330289424914,0.9659386757708556,7,99
06071,CA,0.7751870614710719,0.9760095814265901,13,100
45019,SC,0.7747456198022424,0.9808810427660954,13,101
12017,FL,0.7731842777608576,0.9670789524995188,13,102
36071,NY,0.7731801343645076,0.9847107158549331,12,103
22003,LA,0.7724470745500691,0.9296220379895371,10,104
48453,TX,0.7705583560134284,0.9866125122277687,13,105
12021,FL,0.7692932189240812,0.9851355457831046,13,106
12105,FL,0.7672263652826002,0.9798838525472843,12,107
45035,SC,0.7634871542497504,0.9674394427403301,11,108
48291,TX,0.7619626731928432,0.9897502851121036,11,109
12073,FL,0.7619603897343303,0.9534080092430882,13,110
40143,OK,0.7618168773441578,0.9777366937484921,11,111
40109,OK,0.7615698122577405,0.9438302431313901,12,112
39049,OH,0.7613327648647142,0.9367858102958875,5,113
37031,NC,0.760812807701943,0.9715528062695604,9,114
12053,FL,0.7605819779504617,0.9821209524544373,13,115
48339,TX,0.7603690520208435,0.9871497461046143,11,116
31055,NE,0.7553669808248744,0.9867132750722865,10,117
22001,LA,0.7553478244167384,0.9741856074722041,12,118
48409,TX,0.7508365161627938,0.9645469050429357,9,119
12071,FL,0.7504952673885251,0.9866455978626991,12,120
45013,SC,0.7470401078019647,0.9641622636279763,11,121
22125,LA,0.7465573519980517,0.9630624783487921,11,122
12061,FL,0.7449681856754002,0.9813727500220947,10,123
48027,TX,0.7444010233011946,0.9635673243370689,7,124
36119,NY,0.7425072020513614,0.99189803720727,13,125
37147,NC,0.7401489849259294,0.9707582428259717,9,126
36105,NY,0.7389457909577326,0.9737796603179854,10,127
22117,LA,0.7381110297818264,0.973803390019103,10,128
06081,CA,0.7371939303307914,0.9853839265567816,6,129
12035,FL,0.7361111685062275,0.9550998552756177,12,130
28049,MS,0.7337136565276632,0.9467869833330801,9,131
25017,MA,0.733400115009272,0.9749588256069274,13,132
12089,FL,0.7323630656257719,0.9713095670637312,12,133
12019,FL,0.7322413744720944,0.9707151025258574,14,134
39089,OH,0.7322292730628668,0.8736227324025436,6,135
24510,MD,0.7310930693112979,0.9728858711450359,6,136
09001,CT,0.7307582968063594,0.9820517421898192,18,137
34019,NJ,0.7297827911703175,0.9606161242133098,9,138
12085,FL,0.7297191847436857,0.9760909431274954,13,139
48121,TX,0.7272090332411364,0.9440590599513818,8,140
34015,NJ,0.726980561231502,0.9778213029105225,8,141
22011,LA,0.7248714027924006,0.9490532727543372,13,142
12045,FL,0.7237985717186388,0.9493723794912842,13,143
37053,NC,0.723700543948839,0.9680848529759108,9,144
12115,FL,0.7228914485412532,0.9608288574158889,12,145
34021,NJ,0.7206216149235496,0.9734224618586437,10,146
48469,TX,0.7204609642269971,0.9367802647591779,9,147
42101,PA,0.7202740757951146,0.9849264824844906,10,148
34009,NJ,0.7202713724890873,0.990972902583929,8,149
48423,TX,0.7163022855646516,0.9658419144150162,10,150
48241,TX,0.7157358181810844,0.9703876249927501,10,151
53033,WA,0.7149386020510068,0.9769528736486495,10,152
54039,WV,0.7148490903220478,0.9653959568294369,16,153
48007,TX,0.7147615377887857,0.9476877381926535,10,154
12131,FL,0.7144987967775497,0.98656297155637,17,155
53061,WA,0.7144110200727047,0.9843465263858394,13,156
22037,LA,0.7137865105403781,0.9135905823086445,10,157
21071,KY,0.7113395254637896,0.9514984478770385,13,158
22053,LA,0.7106206557236195,0.9424758945045362,12,159
47189,TN,0.708887106926168,0.9292974974214024,5,160
06077,CA,0.7084704877097739,0.9704133797527463,6,161
53067,WA,0.7073501106142591,0.959523098980357,7,162
01125,AL,0.7050608378517865,0.9429144899015249,8,163
06087,CA,0.7042314714281093,0.9590213349892919,9,164
06055,CA,0.703139132415272,0.939609963325044,9,165
40131,OK,0.7023364501926646,0.9462281757175367,13,166
01073,AL,0.70223660048375,0.9625688555298327,12,167
22009,LA,0.7021657217311238,0.984458146924215,10,168
06085,CA,0.6985160602112619,0.9607455806667563,5,169
12081,FL,0.6984392973464051,0.9474648796126037,13,170
78030,VI,0.696078489356168,0.974826195079524,9,171
48085,TX,0.6953978125209602,0.9646873435687567,7,172
45079,SC,0.6936239482669958,0.9838456144356645,12,173
37029,NC,0.6929359153642064,0.9505098165989064,9,174
12037,FL,0.6915966592720275,0.9340514054187697,14,175
09007,CT,0.6909613373394394,0.9723952980989793,9,176
22115,LA,0.6909542246890965,0.9490418784865904,10,177
37051,NC,0.6904301735459374,0.975493668540672,9,178
22093,LA,0.6900920478015522,0.9447237229412977,11,179
13135,GA,0.6900074140873086,0.9524327176989322,6,180
42095,PA,0.6888429201239006,0.9833913346442025,10,181
05031,AR,0.6877982333909646,0.9083301370519429,8,182
24005,MD,0.6876322833251206,0.9840673381981767,8,183
48309,TX,0.6866446100010504,0.9585538877075883,8,184
34025,NJ,0.6858540945948188,0.9863474173315443,7,185
34023,NJ,0.685309547664006,0.991679677927172,10,186
34011,NJ,0.6839202807856503,0.9518541460356438,7,187
05107,AR,0.6839078401389523,0.8963625455504335,9,188
12129,FL,0.6835804979269087,0.9278933602668892,14,189
37139,NC,0.6833898312564016,0.9510074298965759,9,190
48427,TX,0.6824070067884285,0.9632036009739832,8,191
22069,LA,0.6820560850390075,0.8989590567920264,11,192
12087,FL,0.681512812169597,0.9735634937738183,14,193
06045,CA,0.6806174110671036,0.9376124360640271,8,194
38017,ND,0.6805569526215915,0.9355763093705818,10,195
48071,TX,0.6798710347339879,0.9757908829211194,9,196
21151,KY,0.678479803348727,0.9684731843941864,10,197
48373,TX,0.6780695059569948,0.9552246446009879,11,198
40145,OK,0.6778636805832368,0.9522879411957288,13,199
48471,TX,0.677222413027811,0.9559397710912685,12,200
28073,MS,0.6750104983736933,0.9234920922833436,9,201
42091,PA,0.6748094262601775,0.9931567110423299,11,202
06111,CA,0.673546640668027,0.9434464418213778,11,203
06083,CA,0.6731001120465939,0.9617039732701896,13,204
25027,MA,0.6711534877172896,0.9644734887953461,13,205
36007,NY,0.6703481964124575,0.9692141944978581,11,206
38005,ND,0.6693585229265779,0.9923583393898842,9,207
28033,MS,0.6691589680027835,0.9639205331835099,5,208
29021,MO,0.6687001552518017,0.9710507599553313,14,209
28109,MS,0.6683133955933181,0.947494655226426,12,210
48091,TX,0.6674224772593506,0.9660988096775842,9,211
48199,TX,0.6666902174149338,0.9747651669290275,10,212
09011,CT,0.6661736402557861,0.977226898693777,15,213
06075,CA,0.664868030303126,0.9441828100575406,3,214
23011,ME,0.6639687331528369,0.9133490048251798,7,215
25023,MA,0.6624319240531098,0.9736652215067124,12,216
39009,OH,0.6611933538693489,0.9080888712350487,7,217
34027,NJ,0.6610592718731192,0.9854835608003273,9,218
13121,GA,0.659659957879363,0.9726209037548913,8,219
34033,NJ,0.6595845656522722,0.9680988033457909,6,220
48407,TX,0.6589215486292297,0.9724800287823112,10,221
44005,RI,0.6586636904335441,0.9822577692107716,16,222
13067,GA,0.6576242943876578,0.9420495862045127,7,223
06059,CA,0.6574075412878121,0.9592822479200784,9,224
12123,FL,0.6571749379675869,0.9138334936771492,13,225
29510,MO,0.6566056084268883,0.9710833669109513,10,226
42079,PA,0.6564208522221804,0.9747866641233094,8,227
09005,CT,0.6558531229902095,0.964266588050835,9,228
45063,SC,0.655510363785376,0.9355250751257209,12,229
12001,FL,0.6548606174389575,0.9505200926504214,13,230
06095,CA,0.6547141237804348,0.971622676264396,8,231
05119,AR,0.6545453641043117,0.9485793647148738,11,232
15007,HI,0.6516005711828736,0.9885211428705601,7,233
21111,KY,0.6507719209955065,0.9542349061619227,10,234
12057,FL,0.6505453284369515,0.9706330280754794,13,235
37013,NC,0.6492974543466199,0.9791586207157323,11,236
53073,WA,0.6489277795816565,0.9017713747921347,7,237
06013,CA,0.648716444486859,0.9675772908485775,5,238
37119,NC,0.6479713380203503,0.9517262676129759,7,239
46083,SD,0.6478978177848888,0.9017374076391836,7,240
48489,TX,0.6470237178973038,0.9405277067714403,10,241
34037,NJ,0.6469852892084452,0.9581167068254576,8,242
78010,VI,0.6457201825211485,0.9838677669992232,10,243
40027,OK,0.6455270897439187,0.9534440826106435,13,244
48041,TX,0.6444151805972608,0.9669102761197305,7,245
53041,WA,0.6443128567991961,0.9625307125591857,13,246
29019,MO,0.6443061157963529,0.9337939859759694,11,247
05125,AR,0.6441630823338007,0.9043410841878946,7,248
53057,WA,0.6440757690921196,0.9348240238070242,11,249
37191,NC,0.6428258259571903,0.9585821907631327,8,250
48321,TX,0.6422337899367575,0.9110152055077282,9,251
48479,TX,0.638838642038744,0.973337959239137,9,252
15001,HI,0.6381824896379298,0.9803648231503778,11,253
40031,OK,0.637819544917461,0.9488154750797845,11,254
48139,TX,0.637369315260113,0.9558328980013944,10,255
36047,NY,0.6369582931819453,0.9906896331769551,9,256
06113,CA,0.6358124181908994,0.9575609564161621,7,257
09003,CT,0.6358064787573237,0.9815363103832051,10,258
54045,WV,0.6356301404738328,0.8896845920114173,10,259
29099,MO,0.6349512453376606,0.9656244766479173,11,260
22029,LA,0.6348738556256853,0.9717988716541097,11,261
45041,SC,0.6347195208603716,0.9695441042032346,12,262
37137,NC,0.6337646813492194,0.9374508463804722,9,263
24027,MD,0.6330189052904657,0.8867878945583849,8,264
34039,NJ,0.6329505183119426,0.9866761374580285,8,265
51193,VA,0.6325801955098785,0.8307528267030273,7,266
19163,IA,0.6321879607037605,0.9465336818839274,7,267
22067,LA,0.6318766620851866,0.9493501603582096,9,268
40017,OK,0.6305695790356057,0.9775102437823407,11,269
04005,AZ,0.6302974697000334,0.9390770521998659,10,270
29095,MO,0.6300885962349121,0.9571334471970776,12,271
48057,TX,0.629452844925111,0.9135108159418557,9,272
44009,RI,0.6285485383489332,0.9791513765569018,14,273
13051,GA,0.628003413480867,0.9501095331919883,7,274
34029,NJ,0.6277161671789215,0.9855670636073662,9,275
28151,MS,0.627200113193674,0.9731844590874865,8,276
12103,FL,0.6270886356439566,0.973799483349219,13,277
48457,TX,0.6266503944591145,0.9105643050761775,10,278
17043,IL,0.6265171387255665,0.8724907793049442,6,279
06097,CA,0.6261267018916563,0.9346811909909476,8,280
20015,KS,0.6255369260500989,0.9347064047305758,11,281
48491,TX,0.6254617812314781,0.931979661130851,9,282
04021,AZ,0.6254504729636885,0.8779382201509762,7,283
09009,CT,0.6249444083359214,0.9820517421898192,13,284
29183,MO,0.6235520245849904,0.9466767282038338,11,285
36065,NY,0.6224762160671894,0.9504560484040808,12,286
45045,SC,0.622204964980785,0.9208027600369478,13,287
29031,MO,0.622152524699853,0.966535084790403,10,288
28121,MS,0.621848028658617,0.9377401401611584,8,289
37125,NC,0.6215356920020536,0.9623480202359732,7,290
36103,NY,0.6195428202384664,0.9930265928402983,13,291
36087,NY,0.6195316066013602,0.9811868738820133,9,292
06101,CA,0.6186080113921026,0.9038353943781945,6,293
11001,DC,0.6185603628775652,0.9770982092024331,12,294
20161,KS,0.6185254995062193,0.904137662748463,9,295
05007,AR,0.618281870395162,0.8793847351993629,10,296
22023,LA,0.6168927663099559,0.967987973485883,9,297
12063,FL,0.6160856172458788,0.8073151022783415,12,298
37183,NC,0.6155328435395195,0.9654104675562108,8,299
36085,NY,0.6152116418626271,0.983061937988411,8,300
10003,DE,0.6150153295537196,0.9747460814551655,7,301
01117,AL,0.614770035557579,0.9022741010524792,9,302
42015,PA,0.6143664114353495,0.9239681871019884,9,303
48473,TX,0.6135425493308745,0.9719438925598883,10,304
06023,CA,0.613415837397486,0.8906367474535432,6,305
48021,TX,0.61278147327881,0.9876183249762673,11,306
25005,MA,0.6127696973336193,0.953290467134296,15,307
13177,GA,0.6126149399515157,0.8791058127097953,6,308
42115,PA,0.6117653003134031,0.955062282005684,9,309
36059,NY,0.611198750707956,0.9948667249622895,9,310
06057,CA,0.6110272399563426,0.9616294642614956,7,311
13073,GA,0.6091508456848024,0.9044001853413739,6,312
48187,TX,0.6091339725815181,0.9353278363487587,10,313
29165,MO,0.6090785337402477,0.9481408488790051,9,314
48015,TX,0.6087962967321565,0.9706278404691832,9,315
24003,MD,0.6087554111463653,0.9609111736312379,10,316
53027,WA,0.6074460710433986,0.9636592237171531,12,317
27027,MN,0.6058883383188659,0.9600807315699484,8,318
22039,LA,0.6058865034035467,0.9470609928812761,10,319
37081,NC,0.6057820589465037,0.9368447983753359,9,320
38101,ND,0.6044576165948348,0.9347575233104094,9,321
48481,TX,0.6033006143002153,0.9308208256827818,10,322
05143,AR,0.603213664350249,0.8352540362361905,9,323
15003,HI,0.6029662250669964,0.9850550354961085,9,324
48005,TX,0.6027512711981218,0.9704148940639628,8,325
05065,AR,0.6015181719607853,0.853757573883332,9,326
50007,VT,0.6010049054080145,0.9305611257727869,11,327
32003,NV,0.600366280669139,0.953932910266355,5,328
37063,NC,0.5996431607294975,0.8715142431396562,7,329
53053,WA,0.5995412662467628,0.8101767778943361,6,330
48249,TX,0.5994832480703257,0.9467602869269702,10,331
48347,TX,0.5994427388040461,0.8911142906557278,8,332
27013,MN,0.5989037575849944,0.9532677871398868,9,333
51700,VA,0.5988932468681404,0.915320782826094,8,334
47113,TN,0.5988304121183544,0.8747189903082826,8,335
36039,NY,0.5976392841255387,0.9332055741306993,11,336
54043,WV,0.5973467219451184,0.9095978360607053,11,337
48209,TX,0.5971577798361221,0.9717466599864583,9,338
13245,GA,0.5971113487743082,0.9075241056530469,6,339
28157,MS,0.5971095624085102,0.9782914714471344,8,340
22119,LA,0.5965907362328682,0.9548361653354522,7,341
13089,GA,0.5964529204233958,0.923074127150277,8,342
19153,IA,0.5963770036228139,0.9706007656234799,9,343
37037,NC,0.5951548095173255,0.9016265429702385,7,344
22041,LA,0.5950680180666256,0.9149147045145312,12,345
29151,MO,0.5948952175405882,0.8096101642795732,11,346
06007,CA,0.593880676394017,0.9312919736940182,10,347
36029,NY,0.5925897878490938,0.9644746582994459,10,348
37067,NC,0.5925589233609772,0.9211200705134811,8,349
42077,PA,0.5922347582386577,0.9811229089269454,6,350
05021,AR,0.5920126808669635,0.8274392902645594,9,351
53049,WA,0.5912720729997916,0.8757933673471255,10,352
45057,SC,0.591240782449669,0.8914533981005338,12,353
22043,LA,0.5906483586781214,0.9346901640487054,9,354
05069,AR,0.5896796075799348,0.9442570798751014,10,355
24033,MD,0.5895337699110275,0.968011610124599,8,356
42003,PA,0.589134949227062,0.797837933531481,10,357
48303,TX,0.5878523799264128,0.9537260543057624,8,358
05121,AR,0.5861684229061908,0.9124423960685066,10,359
48273,TX,0.5844996973569871,0.9081358614772778,10,360
29043,MO,0.5841416847074065,0.9358543230214932,11,361
29113,MO,0.584129837215506,0.9730041961191771,12,362
37087,NC,0.5835175493068967,0.8487202971720605,9,363
25001,MA,0.582951085249126,0.9556236367698296,13,364
34035,NJ,0.5817729625323496,0.9873695147725688,9,365
54011,WV,0.5814612208463468,0.9585037627793687,10,366
37127,NC,0.5813801044852988,0.9549380358807176,8,367
05033,AR,0.5813701828189782,0.8242060463618637,9,368
45075,SC,0.5811663253769562,0.9410374707176871,12,369
42081,PA,0.5810249948906373,0.974073063106644,8,370
45085,SC,0.5803396146341359,0.939856170999802,12,371
28027,MS,0.5795443560964098,0.9323607588690713,7,372
18005,IN,0.578945002107763,0.8341086258436654,3,373
47065,TN,0.5780030159226962,0.9223236608651905,9,374
47037,TN,0.5778063464500142,0.9666905582962637,11,375
44007,RI,0.5759454203035599,0.9606174885932041,15,376
37085,NC,0.5756700987036308,0.9514487290981426,12,377
12055,FL,0.5752779912647464,0.9460058672225112,11,378
37107,NC,0.5752650975012779,0.9311554543685024,9,379
37135,NC,0.5749737852456609,0.9125528828678089,8,380
12075,FL,0.5749241678469762,0.9289966673464346,14,381
34005,NJ,0.5748539490433814,0.9653323105549239,11,382
05111,AR,0.5748083186014121,0.8752663638343464,10,383
23031,ME,0.5744067858534893,0.9538172701014676,14,384
12119,FL,0.5738520798833558,0.8683681197150188,12,385
42127,PA,0.5733117630094158,0.9530365565897252,9,386
12107,FL,0.5730433089888453,0.9483281930789101,13,387
21195,KY,0.5720451113433332,0.9324528219344264,14,388
22031,LA,0.5718018872592777,0.907981372324836,8,389
48185,TX,0.571716560661124,0.9807568534376764,11,390
01051,AL,0.5714312051272618,0.8981601218300002,10,391
28089,MS,0.5713154454973167,0.913708678231878,8,392
21227,KY,0.5705943005933162,0.938777362712383,8,393
45029,SC,0.570014943281276,0.9431228418664245,11,394
33013,NH,0.5693849468476642,0.9257126574822924,12,395
28035,MS,0.5687096277872046,0.8780766074175655,10,396
54079,WV,0.566448076925842,0.829591575871494,9,397
24015,MD,0.5647370216948956,0.9658187541143592,6,398
51760,VA,0.5646002663668414,0.8783988019029243,7,399
06029,CA,0.564138436982528,0.971494482633447,13,400
34013,NJ,0.5641340736537797,0.9761698541060052,11,401
40115,OK,0.5636979184800637,0.9182538322468463,14,402
22083,LA,0.5634967136827983,0.8798296310064738,9,403
05123,AR,0.5631517229196261,0.8998589042732771,5,404
06099,CA,0.5630670136814733,0.951013300578414,6,405
37021,NC,0.562891606337745,0.9144774651013171,12,406
06109,CA,0.5627644739338306,0.9337498824966518,7,407
48367,TX,0.5624575407828972,0.9754102867273565,8,408
05115,AR,0.5620386940458595,0.9588156932310177,5,409
42069,PA,0.5619672984810403,0.9506191961500571,8,410
18089,IN,0.5600884652031369,0.9671444963228187,10,411
45053,SC,0.5600613678897463,0.940606746804675,11,412
47141,TN,0.5597055741161913,0.8549378763249852,7,413
48025,TX,0.5593742243624612,0.8224651989079023,8,414
40111,OK,0.5587796930105512,0.9211655047517372,15,415
36081,NY,0.558544194804867,0.9901965244514885,8,416
12093,FL,0.5583608854631242,0.9584148960114245,10,417
37009,NC,0.5582233081562717,0.8975640853338931,10,418
24047,MD,0.5582216243089985,0.9295498959403041,8,419
48221,TX,0.5580144902255859,0.9305931208368154,9,420
40083,OK,0.5567662955412485,0.9629278029570767,14,421
29051,MO,0.5562211951710423,0.9024614720130542,11,422
29077,MO,0.5558708820757098,0.9563763939756715,11,423
40135,OK,0.5556484791787031,0.8819433122923871,13,424
06017,CA,0.5556361757214885,0.9662299372492854,11,425
42071,PA,0.5556351153897081,0.8463129668879711,9,426
18019,IN,0.5532895111748725,0.907865308321025,8,427
48349,TX,0.5528901847149394,0.9220773763537248,10,428
37159,NC,0.5522191433109866,0.8049022484265023,7,429
37025,NC,0.5514037372351244,0.8662075865892229,7,430
18097,IN,0.5511463882861543,0.9385241952199324,6,431
42037,PA,0.5509642184105187,0.9427813136222811,7,432
54107,WV,0.5505234250516188,0.8406343376230717,7,433
28091,MS,0.5502524188272285,0.8369952335940581,10,434
48213,TX,0.5493523423914669,0.9147107020273045,11,435
13103,GA,0.5486240148427918,0.9449162500168576,7,436
40041,OK,0.548379216296839,0.903486075982052,15,437
08041,CO,0.5482384451438638,0.9340015521247416,7,438
40097,OK,0.5477200131864375,0.8770975889218761,14,439
48001,TX,0.5475699211407205,0.9204091890753064,10,440
33015,NH,0.5471339201110315,0.9309371491767224,14,441
37097,NC,0.5469715575813816,0.8162294067168117,8,442
22065,LA,0.5468584606297446,0.9637437780028838,10,443
27109,MN,0.5465059384601333,0.8483586578317349,7,444
29023,MO,0.5461916858484982,0.8892341944064045,10,445
24031,MD,0.54603713038626,0.8944446286778311,7,446
29145,MO,0.5458486913036211,0.8682441247136801,10,447
29119,MO,0.5456384274700741,0.856146194671615,12,448
10005,DE,0.5453705015005532,0.9581306464420978,11,449
13095,GA,0.5451358462314979,0.883221537615694,8,450
13031,GA,0.5449103236996693,0.8250858190640789,8,451
36083,NY,0.5447889868093662,0.956397057230738,10,452
45033,SC,0.5425624857021542,0.9231393315024419,12,453
48351,TX,0.5421629728437274,0.9248063696267322,10,454
18177,IN,0.5418058465805935,0.8758833059503823,4,455
48251,TX,0.541330654865143,0.8493963849333332,6,456
47167,TN,0.5412213505554044,0.8681128405786716,9,457
39035,OH,0.5410125198189878,0.7029379442610064,6,458
37195,NC,0.5404249333874582,0.9634732034484766,9,459
37071,NC,0.5402533553866767,0.9442100618993072,7,460
01089,AL,0.5402158647120102,0.9301833452001093,8,461
47119,TN,0.5401735260774919,0.8854990475501695,8,462
19103,IA,0.5388806201939551,0.8390059072670261,7,463
09013,CT,0.5386267341475222,0.9202052030991338,9,464
36093,NY,0.5375313146691787,0.969698283183059,14,465
37179,NC,0.5375203345587275,0.8415113038456217,7,466
05017,AR,0.5369403182573146,0.8947999437913652,9,467
31153,NE,0.5367550125933861,0.9718773733985467,11,468
06079,CA,0.5362295917912034,0.959743987770206,10,469
47043,TN,0.5359592891440872,0.8787111199357434,10,470
33003,NH,0.5356429379373768,0.8966711279969288,14,471
18043,IN,0.5354699547126088,0.916914779900934,7,472
22085,LA,0.5350387352673291,0.8693694838096747,8,473
48099,TX,0.5345065192270201,0.916624681102882,11,474
05005,AR,0.5344148359277278,0.8275539149079387,8,475
28163,MS,0.5342753559364877,0.7967366755611639,10,476
12059,FL,0.5336726570631479,0.7188851166575554,13,477
06001,CA,0.5331265178625378,0.8596403227725984,5,478
21235,KY,0.5330768420849412,0.92739592019177,10,479
29097,MO,0.5329335371635829,0.920004996525848,9,480
37177,NC,0.5329310495824815,0.9564117646382752,10,481
42029,PA,0.5329231442273923,0.9768021673564377,10,482
18061,IN,0.5327184107308953,0.8371604637989746,7,483
29213,MO,0.5319161701410571,0.9471334013696447,13,484
38071,ND,0.5318414432602796,0.9565333814596557,8,485
21193,KY,0.5304222365122896,0.945108024592576,13,486
51131,VA,0.5303403845028732,0.924172255838874,7,487
48203,TX,0.5302180942462988,0.9334671909363341,9,488
29201,MO,0.5301972963949358,0.9335618279933199,12,489
36005,NY,0.52979808386386,0.9409664810141118,6,490
40101,OK,0.5297592295261214,0.9411981057596124,16,491
20169,KS,0.5285973130625782,0.8316126923396632,7,492
37109,NC,0.5283394216329758,0.8569517188939852,8,493
12049,FL,0.5272935916655479,0.8383097011039119,10,494
06015,CA,0.5270171454687735,0.9234298871365251,7,495
29047,MO,0.525685566904177,0.8613884960070913,8,496
37015,NC,0.5244069213936066,0.9047699983597914,9,497
37083,NC,0.5242176554127452,0.9213458025905265,9,498
22111,LA,0.5239378459166844,0.7754574059259182,9,499
25003,MA,0.5235138140434967,0.9705525641934543,10,500
72061,PR,0.523348647808417,0.9293844079489334,9,501
19055,IA,0.5231670328925125,0.7846826509605177,8,502
42131,PA,0.5225665539455714,0.9670278342249621,10,503
18173,IN,0.5217688311082513,0.8876337380509036,9,504
53029,WA,0.5214857822199507,0.8711330483887135,12,505
40015,OK,0.521481283217099,0.8721352472286246,13,506
28149,MS,0.5213473917513415,0.9518198169597378,12,507
29186,MO,0.5210435017435672,0.8441436359410914,13,508
05131,AR,0.5208127923358621,0.8979912860215596,8,509
37167,NC,0.5206572641077426,0.8667184736622794,6,510
18081,IN,0.5200679964536218,0.9309183542342817,6,511
09015,CT,0.5191865330935099,0.9001524955828933,11,512
29169,MO,0.5183613541260481,0.7798689291123724,10,513
40051,OK,0.5180326414377343,0.9319830853521424,11,514
13153,GA,0.5176141005811176,0.8779375679722623,8,515
33009,NH,0.5172557216402139,0.957473935589623,16,516
18025,IN,0.5169892466932425,0.7176284166602949,7,517
37047,NC,0.5167187868664693,0.9362662061403763,10,518
45067,SC,0.5166352594943437,0.899544740011973,12,519
53045,WA,0.5166336041077969,0.9404643694000344,12,520
04019,AZ,0.5162431590621572,0.7446119239767024,3,521
24025,MD,0.5160905175748343,0.9160979957741864,6,522
37143,NC,0.5157082678066849,0.9087251998548975,9,523
40079,OK,0.5154159261616511,0.8513600639898695,13,524
06011,CA,0.515203585439889,0.8407247790612574,6,525
06053,CA,0.5148490458065272,0.9437281697484379,11,526
54059,WV,0.5145958047500805,0.9564623234907698,9,527
26099,MI,0.5145554673360188,0.7902708988297087,6,528
20035,KS,0.5144332881621925,0.926756413564692,10,529
45031,SC,0.5143227877123816,0.919194595516047,12,530
54061,WV,0.5142325375047531,0.8515737578353565,7,531
18083,IN,0.5127057430779197,0.8913396713978843,4,532
18163,IN,0.511856304184678,0.9321779341654137,9,533
13113,GA,0.5115180123504579,0.8807633004106945,6,534
33005,NH,0.5114673329138678,0.9506831250300556,12,535
05075,AR,0.511247255762506,0.9085860051163099,9,536
55025,WI,0.5112301804853162,0.8307629677730488,7,537
28071,MS,0.5107569363834579,0.8603514064937015,7,538
13029,GA,0.5106579856357794,0.9116574605545126,8,539
45083,SC,0.5100311019838235,0.9200896209123768,13,540
19113,IA,0.5099869370494441,0.8072462249814262,8,541
01101,AL,0.5095109402402894,0.8930594234950451,10,542
48073,TX,0.5094686724785309,0.837550720996075,10,543
45007,SC,0.5093265095448679,0.883743621586223,12,544
19169,IA,0.5092540588446658,0.8597917455351327,10,545
06089,CA,0.5090756880536086,0.9533474878929569,14,546
48477,TX,0.5080898468523666,0.9541078751019765,9,547
24037,MD,0.5073589975420628,0.8804984401095591,6,548
40113,OK,0.5067817706427955,0.9382492754133612,11,549
33011,NH,0.5066272572161977,0.964402876965572,12,550
37069,NC,0.5064533916163633,0.7592819995100698,7,551
37093,NC,0.5059883627470796,0.9272656499032241,9,552
05045,AR,0.505695992037783,0.880121468089833,10,553
12051,FL,0.5055007328222567,0.8387122272619111,10,554
29209,MO,0.5053602443717071,0.912169055072731,9,555
20091,KS,0.5052998884529423,0.8556107114247413,5,556
54035,WV,0.5052448699030603,0.8734329002069966,8,557
39061,OH,0.5049129639822958,0.8828196905940835,7,558
05135,AR,0.5048198607524446,0.9213539730307957,7,559
24045,MD,0.5047289368327326,0.8604142197822537,5,560
05067,AR,0.5045292110999071,0.9018763325718231,11,561
47125,TN,0.5043666153150168,0.8575199119801237,9,562
47187,TN,0.5041465011936754,0.8470801847904254,5,563
32031,NV,0.5039052150255784,0.9331387594106709,13,564
37105,NC,0.5034902325349149,0.9350561270476878,8,565
24019,MD,0.5029452233109163,0.8945483772068905,8,566
42011,PA,0.5023925268567865,0.9551975145551734,7,567
29091,MO,0.5023246283118113,0.7952348612415627,10,568
47155,TN,0.5023159364239965,0.7206128894086233,7,569
28001,MS,0.5022202087972238,0.9611766339510273,9,570
23027,ME,0.5013836959337074,0.8425728075323645,10,571
37035,NC,0.5013658752620724,0.8832195258327374,8,572
51041,VA,0.5011349228100747,0.9393853454567417,8,573
39119,OH,0.5010932263814231,0.8645280110290812,6,574
06021,CA,0.5000622003898575,0.8808597236953168,6,575
45089,SC,0.49952106928894907,0.915257946291383,12,576
