gb_fpr,gb_tpr,rf_fpr,rf_tpr
0.015638963360142984,0.24679029957203993,0.015638963360142984,0.23823109843081314
0.015638963360142984,0.2524964336661912,0.015638963360142984,0.24108416547788872
0.0160857908847185,0.2524964336661912,0.0160857908847185,0.24108416547788872
0.0160857908847185,0.2624821683309558,0.0160857908847185,0.24536376604850213
0.016979445933869526,0.2624821683309558,0.01653261840929401,0.24536376604850213
0.016979445933869526,0.26390870185449355,0.01653261840929401,0.24964336661911554
0.01742627345844504,0.26390870185449355,0.016979445933869526,0.24964336661911554
0.01742627345844504,0.26676176890156916,0.016979445933869526,0.25392296718972895
0.017873100983020553,0.26676176890156916,0.017873100983020553,0.25392296718972895
0.017873100983020553,0.2767475035663338,0.017873100983020553,0.2582025677603424
0.01876675603217158,0.2767475035663338,0.01831992850759607,0.2582025677603424
0.01876675603217158,0.28530670470756064,0.01831992850759607,0.26961483594864477
0.019213583556747096,0.28530670470756064,0.01876675603217158,0.26961483594864477
0.019213583556747096,0.2867332382310984,0.01876675603217158,0.2810271041369472
0.01966041108132261,0.2867332382310984,0.020107238605898123,0.2810271041369472
0.01966041108132261,0.2995720399429387,0.020107238605898123,0.28245363766048504
0.020107238605898123,0.2995720399429387,0.020554066130473638,0.28245363766048504
0.020107238605898123,0.30813124108416545,0.020554066130473638,0.2838801711840228
0.021447721179624665,0.30813124108416545,0.02100089365504915,0.2838801711840228
0.021447721179624665,0.31098430813124106,0.02100089365504915,0.29243937232524964
0.022788203753351208,0.31098430813124106,0.021447721179624665,0.29243937232524964
0.022788203753351208,0.3166904422253923,0.021447721179624665,0.29386590584878747
0.024575513851653262,0.3166904422253923,0.021894548704200177,0.29386590584878747
0.024575513851653262,0.3223965763195435,0.021894548704200177,0.2967189728958631
0.025022341376228777,0.3223965763195435,0.022341376228775692,0.2967189728958631
0.025022341376228777,0.3238231098430813,0.022341376228775692,0.30099857346647646
0.02546916890080429,0.3238231098430813,0.02323503127792672,0.30099857346647646
0.02546916890080429,0.32667617689015693,0.02323503127792672,0.3024251069900143
0.026362823949955316,0.32667617689015693,0.023681858802502235,0.3024251069900143
0.026362823949955316,0.32952924393723254,0.023681858802502235,0.30527817403708984
0.027256478999106343,0.32952924393723254,0.026362823949955316,0.30527817403708984
0.027256478999106343,0.33238231098430815,0.026362823949955316,0.3067047075606277
0.02770330652368186,0.33238231098430815,0.02680965147453083,0.3067047075606277
0.02770330652368186,0.33951497860199714,0.02680965147453083,0.30813124108416545
0.028150134048257374,0.33951497860199714,0.027256478999106343,0.30813124108416545
0.028150134048257374,0.34236804564907275,0.027256478999106343,0.3095577746077033
0.028596961572832886,0.34236804564907275,0.02770330652368186,0.3095577746077033
0.028596961572832886,0.3437945791726106,0.02770330652368186,0.31098430813124106
0.029490616621983913,0.3437945791726106,0.028150134048257374,0.31098430813124106
0.029490616621983913,0.3537803138373752,0.028150134048257374,0.3124108416547789
0.03038427167113494,0.3537803138373752,0.028596961572832886,0.3124108416547789
0.03038427167113494,0.3594864479315264,0.028596961572832886,0.31383737517831667
0.031724754244861486,0.3594864479315264,0.0290437890974084,0.31383737517831667
0.031724754244861486,0.3637660485021398,0.0290437890974084,0.3152639087018545
0.032171581769437,0.3637660485021398,0.029490616621983913,0.3152639087018545
0.032171581769437,0.3651925820256776,0.029490616621983913,0.3166904422253923
0.03261840929401251,0.3651925820256776,0.02993744414655943,0.3166904422253923
0.03261840929401251,0.3723252496433666,0.02993744414655943,0.3223965763195435
0.03306523681858802,0.3723252496433666,0.030831099195710455,0.3223965763195435
0.03306523681858802,0.37375178316690444,0.030831099195710455,0.3252496433666191
0.03351206434316354,0.37375178316690444,0.03306523681858802,0.3252496433666191
0.03351206434316354,0.37945791726105566,0.03306523681858802,0.33666191155492153
0.03395889186773905,0.37945791726105566,0.03395889186773905,0.33666191155492153
0.03395889186773905,0.38088445078459343,0.03395889186773905,0.33808844507845937
0.034405719392314564,0.38088445078459343,0.03485254691689008,0.33808844507845937
0.034405719392314564,0.38516405135520687,0.03485254691689008,0.34807417974322397
0.03485254691689008,0.38516405135520687,0.035746201966041107,0.34807417974322397
0.03485254691689008,0.3880171184022825,0.035746201966041107,0.3566333808844508
0.036193029490616625,0.3880171184022825,0.036193029490616625,0.3566333808844508
0.036193029490616625,0.38944365192582026,0.036193029490616625,0.3594864479315264
0.03753351206434316,0.38944365192582026,0.03753351206434316,0.3594864479315264
0.03753351206434316,0.3908701854493581,0.03753351206434316,0.3609129814550642
0.0388739946380697,0.3908701854493581,0.03798033958891868,0.3609129814550642
0.0388739946380697,0.39229671897289586,0.03798033958891868,0.3637660485021398
0.03932082216264522,0.39229671897289586,0.03842716711349419,0.3637660485021398
0.03932082216264522,0.39372325249643364,0.03842716711349419,0.3651925820256776
0.039767649687220734,0.39372325249643364,0.03932082216264522,0.3651925820256776
0.039767649687220734,0.39514978601997147,0.03932082216264522,0.369472182596291
0.040214477211796246,0.39514978601997147,0.040214477211796246,0.369472182596291
0.040214477211796246,0.4037089871611983,0.040214477211796246,0.37089871611982883
0.04066130473637176,0.4037089871611983,0.04066130473637176,0.37089871611982883
0.04066130473637176,0.4079885877318117,0.04066130473637176,0.3723252496433666
0.0420017873100983,0.4079885877318117,0.041108132260947276,0.3723252496433666
0.0420017873100983,0.4108416547788873,0.041108132260947276,0.3751783166904422
0.04244861483467382,0.4108416547788873,0.04155495978552279,0.3751783166904422
0.04244861483467382,0.4122681883024251,0.04155495978552279,0.3908701854493581
0.04289544235924933,0.4122681883024251,0.043789097408400354,0.3908701854493581
0.04289544235924933,0.41512125534950073,0.043789097408400354,0.39372325249643364
0.04334226988382484,0.41512125534950073,0.0451295799821269,0.39372325249643364
0.04334226988382484,0.41797432239657634,0.0451295799821269,0.39514978601997147
0.043789097408400354,0.41797432239657634,0.045576407506702415,0.39514978601997147
0.043789097408400354,0.4194008559201141,0.045576407506702415,0.3980028530670471
0.04423592493297587,0.4194008559201141,0.04602323503127793,0.3980028530670471
0.04423592493297587,0.4222539229671897,0.04602323503127793,0.39942938659058486
0.0451295799821269,0.4222539229671897,0.04647006255585344,0.39942938659058486
0.0451295799821269,0.42510699001426533,0.04647006255585344,0.4008559201141227
0.04647006255585344,0.42510699001426533,0.04736371760500447,0.4008559201141227
0.04647006255585344,0.42796005706134094,0.04736371760500447,0.4051355206847361
0.04781054512957998,0.42796005706134094,0.04870420017873101,0.4051355206847361
0.04781054512957998,0.43081312410841655,0.04870420017873101,0.4108416547788873
0.04825737265415549,0.43081312410841655,0.049151027703306524,0.4108416547788873
0.04825737265415549,0.43509272467902993,0.049151027703306524,0.4122681883024251
0.05138516532618409,0.43509272467902993,0.050491510277033066,0.4122681883024251
0.05138516532618409,0.43651925820256776,0.050491510277033066,0.42368045649072755
0.05183199285075961,0.43651925820256776,0.05093833780160858,0.42368045649072755
0.05183199285075961,0.43794579172610554,0.05093833780160858,0.4322396576319544
0.05317247542448615,0.43794579172610554,0.05183199285075961,0.4322396576319544
0.05317247542448615,0.43937232524964337,0.05183199285075961,0.43366619115549215
0.05361930294906166,0.43937232524964337,0.05227882037533512,0.43366619115549215
0.05361930294906166,0.44079885877318115,0.05227882037533512,0.4450784593437946
0.054959785522788206,0.44079885877318115,0.05361930294906166,0.4450784593437946
0.054959785522788206,0.44365192582025675,0.05361930294906166,0.44650499286733236
0.05585344057193923,0.44365192582025675,0.054066130473637175,0.44650499286733236
0.05585344057193923,0.4450784593437946,0.054066130473637175,0.4507845934379458
0.05630026809651475,0.4450784593437946,0.054959785522788206,0.4507845934379458
0.05630026809651475,0.44650499286733236,0.054959785522788206,0.4550641940085592
0.05719392314566577,0.44650499286733236,0.05540661304736372,0.4550641940085592
0.05719392314566577,0.44935805991440797,0.05540661304736372,0.4593437945791726
0.057640750670241284,0.44935805991440797,0.05585344057193923,0.4593437945791726
0.057640750670241284,0.4507845934379458,0.05585344057193923,0.4607703281027104
0.058981233243967826,0.4507845934379458,0.05630026809651475,0.4607703281027104
0.058981233243967826,0.4522111269614836,0.05630026809651475,0.463623395149786
0.05987488829311886,0.4522111269614836,0.05719392314566577,0.463623395149786
0.05987488829311886,0.4536376604850214,0.05719392314566577,0.46504992867332384
0.0612153708668454,0.4536376604850214,0.059428060768543345,0.46504992867332384
0.0612153708668454,0.4579172610556348,0.059428060768543345,0.4664764621968616
0.06344950848972297,0.4579172610556348,0.06389633601429848,0.4664764621968616
0.06344950848972297,0.4593437945791726,0.06389633601429848,0.4693295292439372
0.06568364611260054,0.4593437945791726,0.06568364611260054,0.4693295292439372
0.06568364611260054,0.4607703281027104,0.06568364611260054,0.47075606276747506
0.06747095621090259,0.4607703281027104,0.06613047363717604,0.47075606276747506
0.06747095621090259,0.46219686162624823,0.06613047363717604,0.47218259629101283
0.06836461126005362,0.46219686162624823,0.06747095621090259,0.47218259629101283
0.06836461126005362,0.463623395149786,0.06747095621090259,0.47360912981455067
0.06970509383378017,0.463623395149786,0.06836461126005362,0.47360912981455067
0.06970509383378017,0.46504992867332384,0.06836461126005362,0.47503566333808844
0.07104557640750671,0.46504992867332384,0.07059874888293119,0.47503566333808844
0.07104557640750671,0.4693295292439372,0.07059874888293119,0.4793152639087018
0.07149240393208221,0.4693295292439372,0.07104557640750671,0.4793152639087018
0.07149240393208221,0.47503566333808844,0.07104557640750671,0.48074179743223966
0.07193923145665773,0.47503566333808844,0.07149240393208221,0.48074179743223966
0.07193923145665773,0.4764621968616263,0.07149240393208221,0.48216833095577744
0.07283288650580876,0.4764621968616263,0.07193923145665773,0.48216833095577744
0.07283288650580876,0.4793152639087018,0.07193923145665773,0.48359486447931527
0.07327971403038427,0.4793152639087018,0.07238605898123325,0.48359486447931527
0.07327971403038427,0.48074179743223966,0.07238605898123325,0.4864479315263909
0.07462019660411082,0.48074179743223966,0.07372654155495978,0.4864479315263909
0.07462019660411082,0.4864479315263909,0.07372654155495978,0.48787446504992865
0.07596067917783736,0.4864479315263909,0.07462019660411082,0.48787446504992865
0.07596067917783736,0.48787446504992865,0.07462019660411082,0.49072753209700426
0.0777479892761394,0.48787446504992865,0.07551385165326184,0.49072753209700426
0.0777479892761394,0.4893009985734665,0.07551385165326184,0.4921540656205421
0.07819481680071493,0.4893009985734665,0.07640750670241286,0.4921540656205421
0.07819481680071493,0.49072753209700426,0.07640750670241286,0.49358059914407987
0.07998212689901697,0.49072753209700426,0.0773011617515639,0.49358059914407987
0.07998212689901697,0.49358059914407987,0.0773011617515639,0.4950071326676177
0.08132260947274352,0.49358059914407987,0.08087578194816801,0.4950071326676177
0.08132260947274352,0.4950071326676177,0.08087578194816801,0.4964336661911555
0.08176943699731903,0.4950071326676177,0.08310991957104558,0.4964336661911555
0.08176943699731903,0.4992867332382311,0.08310991957104558,0.5007132667617689
0.08266309204647006,0.4992867332382311,0.0835567470956211,0.5007132667617689
0.08266309204647006,0.5035663338088445,0.0835567470956211,0.5035663338088445
0.08445040214477212,0.5035663338088445,0.0840035746201966,0.5035663338088445
0.08445040214477212,0.5049928673323824,0.0840035746201966,0.5078459343794579
0.08579088471849866,0.5049928673323824,0.08534405719392314,0.5078459343794579
0.08579088471849866,0.5078459343794579,0.08534405719392314,0.5106990014265336
0.08668453976764968,0.5078459343794579,0.08579088471849866,0.5106990014265336
0.08668453976764968,0.5106990014265336,0.08579088471849866,0.5121255349500713
0.08847184986595175,0.5106990014265336,0.08623771224307418,0.5121255349500713
0.08847184986595175,0.5121255349500713,0.08623771224307418,0.5135520684736091
0.08936550491510277,0.5121255349500713,0.08891867739052725,0.5135520684736091
0.08936550491510277,0.5135520684736091,0.08891867739052725,0.514978601997147
0.08981233243967829,0.5135520684736091,0.08936550491510277,0.514978601997147
0.08981233243967829,0.514978601997147,0.08936550491510277,0.5164051355206848
0.0902591599642538,0.514978601997147,0.09070598748882931,0.5164051355206848
0.0902591599642538,0.5164051355206848,0.09070598748882931,0.5249643366619116
0.09070598748882931,0.5164051355206848,0.09159964253798034,0.5249643366619116
0.09070598748882931,0.5178316690442225,0.09159964253798034,0.5306704707560628
0.09249329758713137,0.5178316690442225,0.0933869526362824,0.5306704707560628
0.09249329758713137,0.5206847360912982,0.0933869526362824,0.5320970042796006
0.09472743521000894,0.5206847360912982,0.09472743521000894,0.5320970042796006
0.09472743521000894,0.5221112696148359,0.09472743521000894,0.5335235378031383
0.09517426273458444,0.5221112696148359,0.09517426273458444,0.5335235378031383
0.09517426273458444,0.5235378031383737,0.09517426273458444,0.536376604850214
0.09651474530831099,0.5235378031383737,0.09651474530831099,0.536376604850214
0.09651474530831099,0.5249643366619116,0.09651474530831099,0.5378031383737518
0.09785522788203753,0.5249643366619116,0.09874888293118857,0.5378031383737518
0.09785522788203753,0.5263908701854494,0.09874888293118857,0.5392296718972895
0.09874888293118857,0.5263908701854494,0.10008936550491511,0.5392296718972895
0.09874888293118857,0.5278174037089871,0.10008936550491511,0.5420827389443652
0.09919571045576407,0.5278174037089871,0.10053619302949061,0.5420827389443652
0.09919571045576407,0.5349500713266762,0.10053619302949061,0.543509272467903
0.10008936550491511,0.5349500713266762,0.10187667560321716,0.543509272467903
0.10008936550491511,0.536376604850214,0.10187667560321716,0.5449358059914408
0.10053619302949061,0.536376604850214,0.10277033065236818,0.5449358059914408
0.10053619302949061,0.5392296718972895,0.10277033065236818,0.5463623395149786
0.10187667560321716,0.5392296718972895,0.1032171581769437,0.5463623395149786
0.10187667560321716,0.5406562054208274,0.1032171581769437,0.5477888730385164
0.10277033065236818,0.5406562054208274,0.10411081322609472,0.5477888730385164
0.10277033065236818,0.5420827389443652,0.10411081322609472,0.5492154065620543
0.10366398570151922,0.5420827389443652,0.10500446827524576,0.5492154065620543
0.10366398570151922,0.543509272467903,0.10500446827524576,0.5534950071326676
0.10455764075067024,0.543509272467903,0.10545129579982127,0.5534950071326676
0.10455764075067024,0.5449358059914408,0.10545129579982127,0.5549215406562055
0.10500446827524576,0.5449358059914408,0.10589812332439678,0.5549215406562055
0.10500446827524576,0.5477888730385164,0.10589812332439678,0.557774607703281
0.10545129579982127,0.5477888730385164,0.10679177837354781,0.557774607703281
0.10545129579982127,0.5492154065620543,0.10679177837354781,0.5606276747503567
0.10679177837354781,0.5492154065620543,0.10813226094727435,0.5606276747503567
0.10679177837354781,0.5534950071326676,0.10813226094727435,0.5620542082738944
0.10902591599642537,0.5534950071326676,0.10947274352100089,0.5620542082738944
0.10902591599642537,0.5563480741797432,0.10947274352100089,0.5634807417974322
0.11126005361930295,0.5563480741797432,0.10991957104557641,0.5634807417974322
0.11126005361930295,0.557774607703281,0.10991957104557641,0.5649072753209701
0.11349419124218052,0.557774607703281,0.11215370866845398,0.5649072753209701
0.11349419124218052,0.5592011412268189,0.11215370866845398,0.5677603423680456
0.11483467381590706,0.5592011412268189,0.1126005361930295,0.5677603423680456
0.11483467381590706,0.5606276747503567,0.1126005361930295,0.5691868758915835
0.1161751563896336,0.5606276747503567,0.113047363717605,0.5691868758915835
0.1161751563896336,0.5634807417974322,0.113047363717605,0.5706134094151213
0.11662198391420911,0.5634807417974322,0.11349419124218052,0.5706134094151213
0.11662198391420911,0.5649072753209701,0.11349419124218052,0.5734664764621968
0.11751563896336015,0.5649072753209701,0.11394101876675604,0.5734664764621968
0.11751563896336015,0.5677603423680456,0.11394101876675604,0.5763195435092725
0.11840929401251117,0.5677603423680456,0.11438784629133154,0.5763195435092725
0.11840929401251117,0.5691868758915835,0.11438784629133154,0.5777460770328102
0.11885612153708669,0.5691868758915835,0.11572832886505809,0.5777460770328102
0.11885612153708669,0.572039942938659,0.11572832886505809,0.579172610556348
0.1193029490616622,0.572039942938659,0.11796246648793565,0.579172610556348
0.1193029490616622,0.5777460770328102,0.11796246648793565,0.5820256776034237
0.12198391420911528,0.5777460770328102,0.1193029490616622,0.5820256776034237
0.12198391420911528,0.579172610556348,0.1193029490616622,0.5834522111269614
0.12332439678284182,0.579172610556348,0.12153708668453976,0.5834522111269614
0.12332439678284182,0.5834522111269614,0.12153708668453976,0.5848787446504993
0.1255585344057194,0.5834522111269614,0.12377122430741734,0.5848787446504993
0.1255585344057194,0.5848787446504993,0.12377122430741734,0.5863052781740371
0.12734584450402145,0.5848787446504993,0.12466487935656836,0.5863052781740371
0.12734584450402145,0.5863052781740371,0.12466487935656836,0.5891583452211127
0.13047363717605004,0.5863052781740371,0.1255585344057194,0.5891583452211127
0.13047363717605004,0.5891583452211127,0.1255585344057194,0.5905848787446505
0.13136729222520108,0.5891583452211127,0.12779267202859695,0.5905848787446505
0.13136729222520108,0.5905848787446505,0.12779267202859695,0.5920114122681883
0.1322609472743521,0.5905848787446505,0.13047363717605004,0.5920114122681883
0.1322609472743521,0.5934379457917262,0.13047363717605004,0.5934379457917262
0.13494191242180517,0.5934379457917262,0.13092046470062557,0.5934379457917262
0.13494191242180517,0.5948644793152639,0.13092046470062557,0.5948644793152639
0.13672922252010725,0.5948644793152639,0.13315460232350312,0.5948644793152639
0.13672922252010725,0.5962910128388017,0.13315460232350312,0.5962910128388017
0.14075067024128687,0.5962910128388017,0.13404825737265416,0.5962910128388017
0.14075067024128687,0.5977175463623395,0.13404825737265416,0.6005706134094151
0.14209115281501342,0.5977175463623395,0.13494191242180517,0.6005706134094151
0.14209115281501342,0.5991440798858774,0.13494191242180517,0.6019971469329529
0.14298480786416443,0.5991440798858774,0.1353887399463807,0.6019971469329529
0.14298480786416443,0.6005706134094151,0.1353887399463807,0.6034236804564908
0.14432529043789097,0.6005706134094151,0.1362823949955317,0.6034236804564908
0.14432529043789097,0.6019971469329529,0.1362823949955317,0.6048502139800286
0.1447721179624665,0.6019971469329529,0.13672922252010725,0.6048502139800286
0.1447721179624665,0.6048502139800286,0.13672922252010725,0.6062767475035663
0.14655942806076855,0.6048502139800286,0.1385165326184093,0.6062767475035663
0.14655942806076855,0.6105563480741797,0.1385165326184093,0.6077032810271041
0.1483467381590706,0.6105563480741797,0.13985701519213584,0.6077032810271041
0.1483467381590706,0.6119828815977175,0.13985701519213584,0.6105563480741797
0.15058087578194818,0.6119828815977175,0.14030384271671134,0.6105563480741797
0.15058087578194818,0.6191155492154066,0.14030384271671134,0.6119828815977175
0.15147453083109919,0.6191155492154066,0.14164432529043788,0.6119828815977175
0.15147453083109919,0.6205420827389444,0.14164432529043788,0.6134094151212554
0.15192135835567472,0.6205420827389444,0.14209115281501342,0.6134094151212554
0.15192135835567472,0.6219686162624821,0.14209115281501342,0.6148359486447932
0.15326184092940126,0.6219686162624821,0.14253798033958892,0.6148359486447932
0.15326184092940126,0.62339514978602,0.14253798033958892,0.6162624821683309
0.15415549597855227,0.62339514978602,0.14432529043789097,0.6162624821683309
0.15415549597855227,0.6262482168330956,0.14432529043789097,0.6176890156918687
0.1546023235031278,0.6262482168330956,0.145218945487042,0.6176890156918687
0.1546023235031278,0.6276747503566333,0.145218945487042,0.6191155492154066
0.15683646112600536,0.6276747503566333,0.14700625558534405,0.6191155492154066
0.15683646112600536,0.6291012838801712,0.14700625558534405,0.6205420827389444
0.1572832886505809,0.6291012838801712,0.1483467381590706,0.6205420827389444
0.1572832886505809,0.6319543509272468,0.1483467381590706,0.6219686162624821
0.1577301161751564,0.6319543509272468,0.15013404825737264,0.6219686162624821
0.1577301161751564,0.6348074179743224,0.15013404825737264,0.62339514978602
0.1581769436997319,0.6348074179743224,0.15147453083109919,0.62339514978602
0.1581769436997319,0.637660485021398,0.15147453083109919,0.6248216833095578
0.15862377122430743,0.637660485021398,0.15192135835567472,0.6248216833095578
0.15862377122430743,0.6419400855920114,0.15192135835567472,0.6262482168330956
0.15996425379803395,0.6419400855920114,0.1546023235031278,0.6262482168330956
0.15996425379803395,0.6433666191155493,0.1546023235031278,0.6276747503566333
0.1644325290437891,0.6433666191155493,0.15594280607685435,0.6276747503566333
0.1644325290437891,0.6462196861626248,0.15594280607685435,0.6291012838801712
0.1648793565683646,0.6462196861626248,0.15907059874888294,0.6291012838801712
0.1648793565683646,0.6476462196861626,0.15907059874888294,0.6319543509272468
0.16666666666666666,0.6476462196861626,0.16041108132260948,0.6319543509272468
0.16666666666666666,0.6490727532097005,0.16041108132260948,0.6333808844507846
0.1671134941912422,0.6490727532097005,0.16264521894548703,0.6333808844507846
0.1671134941912422,0.6504992867332382,0.16264521894548703,0.6348074179743224
0.16890080428954424,0.6504992867332382,0.16309204647006256,0.6348074179743224
0.16890080428954424,0.651925820256776,0.16309204647006256,0.6405135520684736
0.17068811438784628,0.651925820256776,0.1648793565683646,0.6405135520684736
0.17068811438784628,0.6533523537803139,0.1648793565683646,0.6433666191155493
0.17113494191242182,0.6533523537803139,0.1671134941912422,0.6433666191155493
0.17113494191242182,0.6547788873038516,0.1671134941912422,0.644793152639087
0.17292225201072386,0.6547788873038516,0.1680071492403932,0.644793152639087
0.17292225201072386,0.6562054208273894,0.1680071492403932,0.6462196861626248
0.1747095621090259,0.6562054208273894,0.16934763181411974,0.6462196861626248
0.1747095621090259,0.6604850213980028,0.16934763181411974,0.6476462196861626
0.17605004468275245,0.6604850213980028,0.17068811438784628,0.6476462196861626
0.17605004468275245,0.6619115549215406,0.17068811438784628,0.6490727532097005
0.17649687220732796,0.6619115549215406,0.17292225201072386,0.6490727532097005
0.17649687220732796,0.6633380884450785,0.17292225201072386,0.6533523537803139
0.177390527256479,0.6633380884450785,0.17560321715817695,0.6533523537803139
0.177390527256479,0.6647646219686163,0.17560321715817695,0.6547788873038516
0.1778373547810545,0.6647646219686163,0.17605004468275245,0.6547788873038516
0.1778373547810545,0.6676176890156919,0.17605004468275245,0.6576319543509273
0.17962466487935658,0.6676176890156919,0.18319928507596067,0.6576319543509273
0.17962466487935658,0.6690442225392297,0.18319928507596067,0.6604850213980028
0.18007149240393208,0.6690442225392297,0.18453976764968721,0.6604850213980028
0.18007149240393208,0.6733238231098431,0.18453976764968721,0.6619115549215406
0.18275245755138517,0.6733238231098431,0.1867739052725648,0.6619115549215406
0.18275245755138517,0.6747503566333809,0.1867739052725648,0.666191155492154
0.18319928507596067,0.6747503566333809,0.1872207327971403,0.666191155492154
0.18319928507596067,0.6761768901569187,0.1872207327971403,0.6690442225392297
0.18498659517426275,0.6761768901569187,0.18900804289544235,0.6690442225392297
0.18498659517426275,0.6776034236804565,0.18900804289544235,0.6733238231098431
0.18588025022341376,0.6776034236804565,0.18945487042001788,0.6733238231098431
0.18588025022341376,0.6804564907275321,0.18945487042001788,0.6747503566333809
0.1867739052725648,0.6804564907275321,0.19168900804289543,0.6747503566333809
0.1867739052725648,0.68188302425107,0.19168900804289543,0.6761768901569187
0.18900804289544235,0.68188302425107,0.19481680071492405,0.6761768901569187
0.18900804289544235,0.6833095577746077,0.19481680071492405,0.6776034236804565
0.18990169794459338,0.6833095577746077,0.1970509383378016,0.6776034236804565
0.18990169794459338,0.6847360912981455,0.1970509383378016,0.6804564907275321
0.19079535299374442,0.6847360912981455,0.19839142091152814,0.6804564907275321
0.19079535299374442,0.6861626248216833,0.19839142091152814,0.6833095577746077
0.19213583556747096,0.6861626248216833,0.20241286863270777,0.6833095577746077
0.19213583556747096,0.6875891583452212,0.20241286863270777,0.6847360912981455
0.19526362823949955,0.6875891583452212,0.2033065236818588,0.6847360912981455
0.19571045576407506,0.6890156918687589,0.2033065236818588,0.6861626248216833
0.19749776586237713,0.6890156918687589,0.20420017873100982,0.6861626248216833
0.19749776586237713,0.6918687589158345,0.20420017873100982,0.6875891583452212
